user_id,group_name,text_index,WPM,resptime,text_input,feedback
user_15,none,24,17.9,67.03,"problem here?"" Roo asked angrily. Daisy pulled at his wing, as if to stop him.""Don't tell me you guys a",
user_15,none,25,25.18,47.67,"a couple. A chicken and a squirrel together?"" guffawed one of the lions. ""What on earth!""Roo, seething with anger, s",
user_15,none,26,27.27,44.01,"forward and bristled his feathers. Dais immediately clutched one of his wings and dragged him aside. ""Look, what they t",
user_15,none,27,43.79,27.4,"doesn't matter! Just let it go,"" pleaded Daisy. ""Let's enjoy our time together! It won't be long before I h",
user_15,none,28,44.26,27.11,"to return home again."" ""You're right honey,"" sighed Roo. ""They're just kids. They don't know any better. Let's just h",
user_15,none,29,26.76,44.84,"they won't find themselves in the same situation as us one day!"" Daisy smiled, admiring her boyfriend's rationality. They w",
user_15,none,30,45.23,26.53,"over to the food stalls where they tried deep-fried acorns for the very first time. ""This is delicious!"" Daisy e",
user_15,none,31,26.71,44.93,"control his emotions. Who could ask for a better man? ""It is but this is probably not so good f",
user_15,none,32,20.65,58.1,"the heart,"" said Roo, clutching his chest for dramatic effect. Daisy erupted into laughter. After a full day of r",
user_15,none,33,17.18,69.87,"and bumper cars, the two too many to count, the two called it a day and got a nice d",
user_15,none,34,9.77,122.82,at Olive Garde's arrival had did a few small peerin!Due to time and distance they'd never been able to m,
user_15,none,35,5.55,216.34,each other beforefinances and countless ti couple hadbecome dif ssil. Much water was splashed out sudden his countlesotRoo shook h,
user_16,txt,0,33.04,36.31,been waiting on this moment for what seemed liked her entire life and it was finally here. She had pc,couldn't help but feel a pang of nervous excitement. The anticipation of a new beginning was almost palpable.
user_16,txt,1,29.57,40.59,"it a thousand times; the sound of it, the smell. The planned the look of it -- she would we","The planned location is a unique town by the mountainside, known for its tranquil beauty and quaint charm."
user_16,txt,2,29.03,41.34,"of it -- she would wear the fuzzy pink sweater her mom bought her to wear on her first interview,","ndependent journey, a symbolic transition from a phase of sheltered life to one of self-reliance."
user_16,txt,3,19.92,60.25,"short Uggs her sister claimed she hated but stole every chance she got. Now, as she stood here watching sh","Nervously, she clutched her ticket, the chill of the morning barely registering as she took in the busy train station."
